Day,count,mean,std,min,25%,50%,75%,max,missing_count,missing_pct
Day_53,40.0,13.326753699928322,4.440052820330604,2.650636225031884,10.765579977544885,12.982985687923016,16.351653876748948,26.3621107773993,960,96.0
Day_54,43.0,13.144033216135966,3.628522456424135,4.4525967355732075,10.603445520695004,13.487798369120451,16.243177809051506,19.407971029910517,957,95.7
Day_55,56.0,13.123182150910148,4.037121597461671,4.306486465479397,10.746539312485483,13.138312442736822,16.338400869910117,21.681547937026004,944,94.39999999999999
Day_56,52.0,14.09279893413584,4.328733688723782,3.875010292632709,11.155494289313637,14.029636425330027,16.982755460537206,24.08513788064967,948,94.8
Day_57,66.0,13.196679890210163,4.507994612582743,0.30030116826511,11.280797291350762,13.288024405851122,16.574993575058482,23.237778572939018,934,93.4
Day_58,56.0,12.433330195129297,4.428707681938605,1.216890146386227,9.674454075624237,12.729672529560908,15.088168131499705,23.587013403420336,944,94.39999999999999
Day_59,60.0,12.560290069828795,4.918940522246426,4.036516942718325,8.914129216190375,12.667220111138654,16.27012251509946,25.494282006530423,940,94.0
Day_60,56.0,11.167960170303221,4.780786759127346,0.887653404270945,8.133025643702632,11.43021421726213,13.976375010652777,23.201669625968716,944,94.39999999999999
Day_61,54.0,10.785029711016277,4.481555505151569,0.2503331336245868,8.238388881960926,11.219950208122324,14.143619287873623,18.678453159757225,946,94.6
Day_62,57.0,13.147865729475548,4.540615500384494,2.4700952960174645,10.972685033729231,13.323666423114322,15.47474820498802,23.310553392117527,943,94.3
Day_63,52.0,12.9789838338478,4.633426877868706,2.215747817803674,10.11897607948351,11.962282633522495,16.015501268662415,23.821792395798315,948,94.8
Day_64,49.0,11.95581743401767,4.095066172619515,4.112234946687414,8.880294532246907,11.74942323850112,14.466425100696473,19.460611329088476,951,95.1
Day_65,45.0,13.563501984624642,4.545374951632155,3.372243525874662,11.14903419092692,13.766818620841072,16.830345248109822,23.093994893847388,955,95.5
Day_66,55.0,12.659985542292214,4.394686410881213,1.81855428313248,11.061731113668433,12.586832045808972,15.762705350679383,24.00075663915285,945,94.5
Day_67,57.0,11.763807791710361,4.419734422275612,1.1854944932353308,9.113321065036777,11.921850799252528,14.744373472947132,21.53309033979967,943,94.3
Day_68,52.0,11.41908512134184,5.143692526634924,2.0994028266113567,6.67125375549636,12.081015153031672,14.834472819290951,21.25826948281852,948,94.8
Day_69,52.0,11.748175728199792,4.719265471691371,0.1212675708484383,9.525257431300945,12.005003727590193,15.521135861722513,20.368811041045657,948,94.8
Day_70,42.0,12.458339385288577,4.545334988752667,2.1633873658394047,9.560381579664945,13.031689677207773,15.535590773044639,21.350962240529142,958,95.8
Day_71,45.0,9.981229025577793,5.018408635854582,1.0141093453726593,6.160371743368508,9.942695257854822,13.361321007821886,22.93089291938797,955,95.5
Day_72,55.0,12.260044502610112,4.153416895304741,1.203411502016044,9.672610102538655,12.771486222223375,15.040765929169714,21.04598934224894,945,94.5
Day_73,53.0,11.913500056098187,5.109099298794324,0.3776179923942044,8.983558662448052,12.125624012008508,15.566103964895085,23.26504326022208,947,94.69999999999999
Day_74,46.0,11.522651962110768,3.562290412269677,2.1833393823821687,9.133648940482525,11.425104737819941,14.024437578143331,18.772349966279837,954,95.39999999999999
Day_75,50.0,12.497952689543485,4.914278295148077,0.9555990698948156,9.698465672766643,12.716779583691206,15.987423601399728,20.53533546115953,950,95.0
Day_76,46.0,11.108952120879417,4.680176324146344,0.0055285585672324,7.98687076786374,10.564189549099284,14.216601318778228,21.945487581747297,954,95.39999999999999
Day_77,42.0,10.85736895731994,4.408427492661507,0.0575969859444632,8.411250869370113,10.731054798738546,13.187147584600696,22.754046783505792,958,95.8
Day_78,41.0,12.204962354819267,3.315005709991303,3.8927861589683648,10.207738657921148,12.233379058778416,14.344120543507929,19.806146737035956,959,95.89999999999999
Day_79,50.0,10.558012289836697,4.555205677042181,1.1927670295735882,7.52489286043334,10.252903354801447,14.197660705928074,21.517297181468187,950,95.0
Day_80,48.0,11.843804153063852,4.700860946025505,2.0233181629649004,9.16766800456345,11.65172898106516,15.037656736989028,21.94651320393108,952,95.19999999999999
Day_81,40.0,10.335676555167005,4.374351820872962,0.5862055464798948,6.935470755331673,10.578844799967634,12.885241979774129,19.925681814083433,960,96.0
Day_82,42.0,11.250148195097372,4.33414473419225,3.3723159226809325,7.8587789569067885,11.094042037511741,13.822160201024072,20.147642379256016,958,95.8
Day_83,50.0,11.88909083214487,4.477498959649845,0.001645901513926,9.09515319714256,11.430620286330061,14.708343943004895,21.0183505981461,950,95.0
Day_84,42.0,9.986759274592746,3.7933182456333037,0.5257532558675955,7.488062985920389,10.179173717217695,12.459851541505525,18.212424179306197,958,95.8
Day_85,42.0,11.153301668872436,4.26900844581825,0.5603574140776527,8.742002169228174,10.976347283213341,14.150821207752127,21.504890575585836,958,95.8
Day_86,40.0,11.6660051098838,4.811380061864916,2.4971411692254915,8.947019965351583,11.244365304026104,14.792581086958176,22.2101814278805,960,96.0
Day_87,49.0,11.070843018987274,4.657829582748656,2.774906495036448,7.835635673002526,11.581927867389078,13.681391839787032,21.27389760563968,951,95.1
Day_88,37.0,11.226298700301244,4.481720610361321,0.2235542500759802,9.387991653946695,11.319103438960392,14.003462856579548,18.572035835525934,963,96.3
Day_89,46.0,12.98443810406931,3.5884730408392884,6.338062387733106,10.668503377512678,12.83738141130782,14.918965011460479,22.08434539709031,954,95.39999999999999
Day_90,45.0,11.821612079564613,3.938345928449985,1.3428253403116663,9.71395014466577,12.401775952121238,13.738787108050367,20.78055712793786,955,95.5
Day_91,45.0,11.70518325528384,3.625919701678773,4.81790206844189,8.807463681761408,11.570667854538051,14.0455105124733,18.696050860705665,955,95.5
Day_92,48.0,11.391087741692461,4.727903386261245,2.413294757388402,8.711640794971343,10.78272387485833,14.537848820618269,21.347849405918705,952,95.19999999999999
Day_93,45.0,11.258124772940157,4.4032091535852445,1.4126216357258206,8.269350589170687,10.75402065368982,14.462023623998215,19.59773967330878,955,95.5
Day_94,41.0,11.47493925091689,4.275662349477986,0.1341682024184183,9.34953590120626,11.932882088280238,14.599209986723954,20.016901090873823,959,95.89999999999999
Day_95,47.0,9.983475942712756,4.140362106081455,0.2301776450889562,7.27910729379051,10.532195997687776,12.82063675599625,17.647492242253406,953,95.3
Day_96,46.0,9.67493121072763,4.737702693362529,0.3088064579321505,7.227740114100525,9.287750215340317,13.207457177826395,18.670964896071386,954,95.39999999999999
Day_97,38.0,10.475367692516624,4.551460179201555,0.4422997199867041,7.316656401617692,11.04997611671009,12.98316847527064,21.02425052750181,962,96.2
Day_98,46.0,10.965598057589354,3.9285494234912783,0.713855413585753,9.118253961837294,11.462970270063536,13.92356807363776,16.454826448873824,954,95.39999999999999
Day_99,30.0,10.541456358393045,3.6536603674577837,3.3570243807585323,8.583809599768468,10.206998603695148,12.484782777847803,19.002669435807427,970,97.0
Day_100,40.0,12.061034899283968,5.1566577330588546,0.2586643546146028,8.199236933952085,12.853191391156162,15.227663608690037,25.519494640827354,960,96.0
Day_101,42.0,11.803667903762832,4.03482900293697,4.385212073945004,8.222423882725646,11.947131755705156,14.137059602126183,21.392480727911284,958,95.8
Day_102,46.0,10.552857406036038,4.59431723617861,0.3276602656752638,7.663529907254379,10.921519780746353,13.861329762759272,19.66450496927874,954,95.39999999999999
Day_103,40.0,10.54393176809018,4.644238022579789,1.086805175629382,8.05634783166418,11.13559628486545,12.342758387587871,20.246095533944075,960,96.0
Day_104,49.0,10.233849786637574,4.95924220467425,0.8368712924094813,7.057129227767387,9.243555182173417,12.97597480435042,22.278122525782628,951,95.1
Day_105,38.0,10.07439948728198,4.7868791378598345,0.0359261697250508,6.772770150155533,10.523610279116198,14.088635224076084,19.424414027901012,962,96.2
Day_106,48.0,11.070274158728779,4.548737614720271,0.612849389421764,8.21283587476541,11.081199321790224,13.61637560225147,22.645140511524612,952,95.19999999999999
Day_107,32.0,11.388176870575256,5.164700352348759,0.3443283436657471,9.412458394282137,11.20105146070772,14.776783120664298,22.17666423363555,968,96.8
Day_108,39.0,11.591923043514884,4.023966152600525,3.980005646285717,9.740135027588666,12.059504234874126,15.00400308910659,17.92925227360779,961,96.1
Day_109,45.0,10.876743027690923,3.773681790854805,1.451926649831988,7.776061233570036,11.3323857771963,13.617949246715302,17.827824807924618,955,95.5
Day_110,35.0,10.91828744265774,4.97354559093747,1.298015000716779,7.641961836212674,10.619006306243858,14.669637717345534,18.963375148696997,965,96.5
Day_111,35.0,10.829254068942097,3.3257583104622017,5.11881687639657,8.407909364667326,10.651928224697183,14.09657996585407,16.613151444056587,965,96.5
Day_112,43.0,9.742087913564127,5.58383803617405,0.1205253261440271,5.332789794878933,9.777377111305928,13.489173678031644,22.07391744315416,957,95.7
Day_113,35.0,10.73613107304972,4.953391810362891,0.6757886840217142,7.464344813362919,10.312983719814923,14.194039927724361,26.159221914263377,965,96.5
Day_114,43.0,11.200303982450679,4.113671076938348,3.27523788144868,8.144832099504127,11.56462226540444,14.096685153364525,19.05851342121609,957,95.7
Day_115,39.0,11.80492860728694,3.9606199985696033,4.278878373604069,9.09304900044895,11.4164808894213,13.358839077388854,22.116825262392965,961,96.1
Day_116,38.0,10.090189896817089,3.939069123717711,0.7537122121339022,8.213892921016836,10.192408858141373,12.31913290203219,19.359462074006917,962,96.2
Day_117,35.0,9.585196583533483,3.9692652518903992,2.2480218195266373,6.629882492078108,9.08618292550011,13.18392036384635,16.68802158038791,965,96.5
Day_118,48.0,9.694617201309867,4.104679202691402,3.162009864846046,6.899509347638382,9.059896812178593,12.521876617413813,21.304778334561657,952,95.19999999999999
Day_119,45.0,10.151870573616177,3.622063037527751,0.8832471661958109,7.812168264194842,10.004350017211827,12.741677473480712,16.940985389643753,955,95.5
Day_120,36.0,11.250978262057437,4.681342597268169,0.4490084658883042,9.458817999124363,11.433324831006665,14.578750038209416,19.079255497656767,964,96.39999999999999
Day_121,43.0,9.976056886951131,4.228069672858038,1.220436519268941,7.002256519502804,10.0503265760029,13.047041714276626,20.282848009431095,957,95.7
Day_122,31.0,11.07123327766103,4.431254783042738,0.5648941376366731,8.320238806372194,10.964912444793702,14.215100868529039,19.672355223627825,969,96.89999999999999
Day_123,35.0,11.605917932403193,3.781004301442563,5.54185232571191,9.237486747582718,10.93896876873217,13.21932737975848,22.484593908462084,965,96.5
Day_124,36.0,9.891967810876618,3.9962916739766574,0.0456910755378766,7.683859332050125,10.205849684679707,12.34897990152955,17.171095125537615,964,96.39999999999999
Day_125,39.0,11.221030112071322,4.441892262643236,2.6888070213191253,8.558189642434758,11.231825789502969,15.587377105941481,18.23893709737915,961,96.1
Day_126,48.0,10.380886075525808,4.353635577120269,0.4303077556422228,8.011880613895999,10.858691346371034,13.0638330747058,19.491846185845,952,95.19999999999999
Day_127,42.0,9.557864542654173,4.026839344478498,1.2986882234078276,7.319229519846339,9.689720656103226,11.914666879651472,16.495202274923795,958,95.8
Day_128,38.0,10.731857519311985,4.396457727755725,1.6064705559021857,7.880392566038903,10.668454865303278,13.604494620014,21.770086972539556,962,96.2
Day_129,45.0,10.81181551123169,4.121521700111947,3.626471515431508,7.512833644499347,9.65407614421668,14.077933121428424,19.82931722000234,955,95.5
Day_130,47.0,10.991229228881787,4.121509336306149,0.9876911661345136,8.394047235835991,10.483390420506575,13.450193852080165,21.25563391572152,953,95.3
Day_131,37.0,11.412082802413666,3.634356253948421,4.249735319056155,8.629385356516014,11.583234850598108,13.975434604078616,19.44531358773838,963,96.3
Day_132,27.0,11.723035093276177,3.4526146975611547,4.83039451201719,9.820067049518155,11.74995034344836,13.648607631018795,19.855546422408487,973,97.3
Day_133,32.0,11.33667162985833,4.2216204122045315,1.92285822612358,8.947266693456037,11.148347936399952,12.554792014226045,24.24554642271344,968,96.8
Day_134,37.0,9.55921848681698,4.68734292898753,0.7655709280058056,6.921505216875103,9.525356414954151,11.73784843217037,19.03598703820956,963,96.3
Day_135,27.0,10.949628473381003,4.29966561428003,3.508935683921867,7.466160847977476,11.04542156425557,13.570092213089767,19.1034839465656,973,97.3
Day_136,32.0,10.414595088671259,4.616107276642309,0.3876404983514207,8.516653510661056,9.822928365745906,12.468992662777511,20.55599346874341,968,96.8
Day_137,35.0,10.736863443187566,4.678247129245863,0.3258951854870469,9.336685684158866,10.790361589711225,12.404340411879804,21.91778725298209,965,96.5
Day_138,31.0,10.060840214959873,4.300312750036921,0.0298009006539433,8.101066433749692,9.918508864098015,12.684530185632516,16.75907922685664,969,96.89999999999999
Day_139,29.0,11.419829791774717,5.143673572529161,3.193414001688169,8.650957804525518,9.986492254769756,13.883047712948478,23.91466566886877,971,97.1
Day_140,35.0,10.477439201621923,3.0450536886848147,4.861267036970703,8.16945594738587,9.891126597911336,12.882577009145969,16.018728439904375,965,96.5
Day_141,48.0,9.09087673043629,4.594008297835301,0.5468615824063323,6.476390979088659,8.477346589308675,12.27707197259615,18.859517248347128,952,95.19999999999999
Day_142,34.0,12.248485503856955,5.1341010724712435,1.5580368421780242,7.758481507457269,12.744362722904881,15.838660626594008,22.780607782208133,966,96.6
Day_143,47.0,11.38586090462252,4.970229422024506,0.717456788365227,8.767865693686073,11.176803526139167,14.095830088155948,23.954395465918005,953,95.3
Day_144,47.0,11.124772597302726,4.951203998400894,0.1357255623909071,7.483540885245553,11.69108409948324,14.927834374614434,20.817822152587627,953,95.3
Day_145,40.0,8.658883018002008,4.33142350569637,0.4198846150821262,5.923572356240111,9.008237766847527,11.073435948156533,17.4319003892816,960,96.0
Day_146,27.0,11.344312509610514,4.4595536816289165,1.9875909966600405,8.689351699134855,11.208421311952462,14.330596706742686,19.294253330684477,973,97.3
Day_147,36.0,11.892709415904058,4.468669513158278,0.4544859916376913,9.758832300225448,13.114022236365019,14.770965925334762,18.7726618203284,964,96.39999999999999
Day_148,37.0,10.889887059925075,3.2988018357848885,3.290684602851795,8.025353709369922,11.20615313665814,12.828164694179325,17.48779762174061,963,96.3
Day_149,39.0,11.994494237669661,3.9873466403703186,1.4127648405662232,9.591435162383647,11.93305202398375,15.142921649102547,19.05543403301861,961,96.1
Day_150,31.0,9.512624940182398,5.258298760782155,0.1173828525408546,5.959406610267088,8.50954291263442,13.074880789253939,23.613679402205275,969,96.89999999999999
Day_151,34.0,11.289398081391589,5.071760260394327,0.0559370819771805,7.4641241280242765,11.369123613365648,15.239350477895405,20.233767629229167,966,96.6
Day_152,28.0,10.972418669997722,4.218087522678858,5.837019981542799,8.49520613441103,9.130732042395827,15.029393596803395,20.266994781403195,972,97.2
Day_153,36.0,10.687890620042204,4.7080552054961515,0.6350160711772058,7.579269624089475,10.010988457965311,13.663416009080647,21.13518810582901,964,96.39999999999999
Day_154,28.0,9.749574371179902,4.392387661862552,0.3460010733240982,6.747008807278341,9.520691686241417,13.181881468048031,17.63246572037387,972,97.2
Day_155,37.0,10.569419678288313,4.213156457613809,2.7552331991768813,7.686423238835589,10.66117353830844,13.880114986979711,18.35135232466958,963,96.3
Day_156,30.0,10.149123683440564,5.858324913778822,0.3699138049807867,7.398063682548016,10.09935483523067,12.65580171448266,24.15501537204345,970,97.0
Day_157,36.0,10.152302822008258,4.991519152047881,0.0863471159016051,6.597369112367277,9.947615040822567,13.764442397716902,21.268271847100085,964,96.39999999999999
Day_158,33.0,10.402210129612252,3.9156734262327615,0.9634857967316044,8.569037779473787,10.713081855549476,12.582863202464244,18.024278234550437,967,96.7
Day_159,50.0,9.713760464942627,3.949560335755803,0.0019837451465177,7.895757865863956,10.199499193468444,11.97411230093635,20.14573320925181,950,95.0
Day_160,19.0,10.761184433514003,4.737897787579187,2.3114620596979365,7.1029074562966175,12.338810114479935,14.313669317427923,17.496100048944797,981,98.1
Day_161,30.0,11.863692453942976,3.8695689562827935,2.1125986834201074,9.908254529234915,11.409472579341445,15.119917892259945,19.544829805199413,970,97.0
Day_162,35.0,10.611726326042037,4.641881679766774,0.3207941735364685,8.128700576716895,10.381232940320142,13.4746950493068,22.519919327894055,965,96.5
Day_163,36.0,10.560985932701456,3.6799455180823823,3.988289672932121,8.379569831945666,10.246023007325892,12.568101593235351,20.956642595990868,964,96.39999999999999
Day_164,27.0,9.41027212241426,3.966644923631314,2.214651437748243,6.625124974515668,9.528300799584471,11.454367815440044,17.283821790312974,973,97.3
Day_165,34.0,10.416946841270809,4.263418968078525,1.4036548485435851,7.618611736472231,10.168901602757686,13.535530430113871,17.797207150942253,966,96.6
Day_166,31.0,9.241603450056532,4.219364154760083,2.331797626772532,5.63591174654042,9.402574337427565,12.244674230742898,17.769890398732215,969,96.89999999999999
Day_167,30.0,9.502725114659594,4.345316340718729,0.1779200522247622,7.006460967388584,9.777541187063287,12.7185350462469,17.251239537762753,970,97.0
Day_168,28.0,10.01396545895023,4.846643446529772,0.350150092461977,7.577176310151352,9.712242376247715,12.862741545674801,20.880834536688347,972,97.2
Day_169,30.0,11.070390146898122,4.066686846260055,0.680115525750026,9.132694260403806,10.591457622525866,13.818038769974065,21.016663916283285,970,97.0
Day_170,34.0,10.143548091864588,4.92069026271376,0.2193172039023582,7.8567606341461875,11.120658941700011,12.682001649548072,18.18230376496616,966,96.6
Day_171,33.0,9.2058783190861,4.120050146021013,0.1393986784359334,6.41262867732047,9.794835669311835,11.902075490031866,16.144706339151302,967,96.7
Day_172,32.0,10.507587389107147,3.8442902920814634,1.3048392211464568,8.08452940286934,10.388717547387541,13.42138071733293,18.238562785709902,968,96.8
Day_173,38.0,10.493357948227063,4.299459532083053,0.2293744779875959,8.256192767180941,10.391086170383907,13.293754459620153,19.666740861125124,962,96.2
Day_174,35.0,10.81357218262185,3.2035588652674876,4.004539065054248,8.505805684468825,10.099034670959693,13.044035066797482,18.60323379623266,965,96.5
Day_175,38.0,10.13584496673621,4.0385436881468335,0.2217210809605693,7.282593995139189,10.17408884162111,13.11028331902725,17.426839357726944,962,96.2
Day_176,36.0,10.93140842291138,4.669695544465093,0.0291299984348039,8.05380037511569,11.609751622052308,13.782078943145333,20.4453866662216,964,96.39999999999999
Day_177,29.0,9.440763959156001,5.9415778189168895,0.1097488418249564,5.972956156020163,8.137376782162374,13.84832171080099,21.68505294827928,971,97.1
Day_178,38.0,9.807701920535278,5.02864501216166,0.4466116108135644,7.4513661431687215,9.917866373917093,13.366010346561852,19.59425202789493,962,96.2
Day_179,47.0,10.348323406501022,4.835837217563395,0.2785989645052137,7.5497752392610575,10.911538957361763,14.010402458565014,19.44656175970596,953,95.3
Day_180,35.0,10.027126248017202,3.607628473498592,1.0849879951281096,8.057243953812211,10.218225487186016,12.46342133336999,18.347675079100583,965,96.5
Day_181,30.0,11.92252788263008,4.331918900291333,4.430397456970357,8.761742613300093,12.19529578334819,14.504174118246373,22.22563038672682,970,97.0
Day_182,32.0,9.940301722165778,4.522500715271322,2.179471609370534,5.87677291380643,9.95170649535425,13.76214290338644,17.595906297523882,968,96.8
Day_183,22.0,10.590968682391646,4.842902036217465,0.1259037678228147,8.176643968581406,11.61632956638591,13.541817712000459,17.572286423637586,978,97.8
Day_184,26.0,10.424697256994515,3.2235123064299573,3.898180170867775,8.916796671919624,10.476758139512512,11.735773872323312,16.486772264318873,974,97.39999999999999
Day_185,25.0,10.303356363877997,4.714521441491187,2.5188951963369077,7.1999183545227075,10.414971063143778,13.844012293470165,21.753050130023905,975,97.5
Day_186,34.0,9.945759629860186,5.371646735518128,0.0281823392413715,5.760231813964571,10.91579445513229,13.41639283161793,22.34376719914177,966,96.6
Day_187,38.0,10.726685408779492,5.583897882035823,0.3667475618503043,7.206147322863808,10.765493465635,14.199900867595327,22.50195175313134,962,96.2
Day_188,30.0,9.270663371261957,4.9312940401215695,0.0175054915971737,6.923196062724564,9.43696389108322,12.016146668645773,17.293715733517388,970,97.0
Day_189,35.0,10.891364911109683,4.8378963738934235,0.5331531898435328,9.010280644685245,11.176361365674842,14.299448975740326,18.39821988333289,965,96.5
Day_190,28.0,10.93436633949834,3.84189598097619,3.3921797177642556,8.902912339007031,10.56105960328242,11.928715047216052,21.860910468030134,972,97.2
Day_191,32.0,9.98870244323134,4.225553347061614,0.7065974599322485,6.899913122741531,10.444524570956899,12.747830141240744,18.172402578023856,968,96.8
